filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
inv-0054.jpg,270884,"{}",4,3,"{""name"":""rect"",""x"":91,""y"":1047,""width"":986,""height"":67}","{""label"":""verif""}"
inv-0055.jpg,398059,"{}",4,0,"{""name"":""rect"",""x"":89,""y"":441,""width"":702,""height"":61}","{""label"":""doc_id""}"
inv-0055.jpg,398059,"{}",4,1,"{""name"":""rect"",""x"":79,""y"":531,""width"":1477,""height"":387}","{""label"":""info""}"
inv-0055.jpg,398059,"{}",4,2,"{""name"":""rect"",""x"":1138,""y"":1040,""width"":417,""height"":115}","{""label"":""total""}"
inv-0055.jpg,398059,"{}",4,3,"{""name"":""rect"",""x"":75,""y"":1116,""width"":706,""height"":85}","{""label"":""verif""}"
inv-0056.jpg,294804,"{}",4,0,"{""name"":""rect"",""x"":176,""y"":302,""width"":737,""height"":51}","{""label"":""doc_id""}"
inv-0056.jpg,294804,"{}",4,1,"{""name"":""rect"",""x"":171,""y"":383,""width"":1293,""height"":172}","{""label"":""info""}"
inv-0056.jpg,294804,"{}",4,2,"{""name"":""rect"",""x"":871,""y"":733,""width"":615,""height"":132}","{""label"":""total""}"
inv-0056.jpg,294804,"{}",4,3,"{""name"":""rect"",""x"":171,""y"":867,""width"":669,""height"":77}","{""label"":""verif""}"
inv-0057.jpg,265829,"{}",4,0,"{""name"":""rect"",""x"":199,""y"":363,""width"":703,""height"":53}","{""label"":""doc_id""}"
inv-0057.jpg,265829,"{}",4,1,"{""name"":""rect"",""x"":192,""y"":443,""width"":1174,""height"":208}","{""label"":""info""}"
inv-0057.jpg,265829,"{}",4,2,"{""name"":""rect"",""x"":973,""y"":739,""width"":407,""height"":99}","{""label"":""total""}"
inv-0057.jpg,265829,"{}",4,3,"{""name"":""rect"",""x"":196,""y"":833,""width"":886,""height"":67}","{""label"":""verif""}"
inv-0058.jpg,415724,"{}",4,0,"{""name"":""rect"",""x"":102,""y"":404,""width"":894,""height"":45}","{""label"":""doc_id""}"
inv-0058.jpg,415724,"{}",4,1,"{""name"":""rect"",""x"":91,""y"":506,""width"":1292,""height"":322}","{""label"":""info""}"
inv-0058.jpg,415724,"{}",4,2,"{""name"":""rect"",""x"":1159,""y"":1030,""width"":295,""height"":91}","{""label"":""total""}"
inv-0058.jpg,415724,"{}",4,3,"{""name"":""rect"",""x"":88,""y"":1146,""width"":1196,""height"":67}","{""label"":""verif""}"
inv-0059.jpg,310037,"{}",4,0,"{""name"":""rect"",""x"":140,""y"":381,""width"":767,""height"":55}","{""label"":""doc_id""}"
inv-0059.jpg,310037,"{}",4,1,"{""name"":""rect"",""x"":140,""y"":474,""width"":1284,""height"":210}","{""label"":""info""}"
inv-0059.jpg,310037,"{}",4,2,"{""name"":""rect"",""x"":990,""y"":849,""width"":441,""height"":108}","{""label"":""total""}"
inv-0059.jpg,310037,"{}",4,3,"{""name"":""rect"",""x"":142,""y"":957,""width"":1242,""height"":69}","{""label"":""verif""}"
inv-0060.jpg,323732,"{}",4,0,"{""name"":""rect"",""x"":159,""y"":371,""width"":831,""height"":61}","{""label"":""doc_id""}"
inv-0060.jpg,323732,"{}",4,1,"{""name"":""rect"",""x"":155,""y"":464,""width"":1337,""height"":289}","{""label"":""info""}"
inv-0060.jpg,323732,"{}",4,2,"{""name"":""rect"",""x"":1046,""y"":893,""width"":442,""height"":101}","{""label"":""total""}"
inv-0060.jpg,323732,"{}",4,3,"{""name"":""rect"",""x"":153,""y"":991,""width"":1236,""height"":77}","{""label"":""verif""}"
inv-0061.jpg,332443,"{}",4,0,"{""name"":""rect"",""x"":109,""y"":288,""width"":772,""height"":48}","{""label"":""doc_id""}"
inv-0061.jpg,332443,"{}",4,1,"{""name"":""rect"",""x"":102,""y"":365,""width"":1071,""height"":277}","{""label"":""info""}"
inv-0061.jpg,332443,"{}",4,2,"{""name"":""rect"",""x"":811,""y"":1057,""width"":369,""height"":91}","{""label"":""total""}"
inv-0061.jpg,332443,"{}",4,3,"{""name"":""rect"",""x"":104,""y"":1142,""width"":668,""height"":67}","{""label"":""verif""}"
inv-0062.jpg,380442,"{}",2,0,"{""name"":""rect"",""x"":259,""y"":217,""width"":1032,""height"":92}","{""label"":""doc_id""}"
inv-0062.jpg,380442,"{}",2,1,"{""name"":""rect"",""x"":35,""y"":328,""width"":1716,""height"":574}","{""label"":""info""}"
inv-0063.jpg,232265,"{}",2,0,"{""name"":""rect"",""x"":139,""y"":244,""width"":582,""height"":61}","{""label"":""doc_id""}"
inv-0063.jpg,232265,"{}",2,1,"{""name"":""rect"",""x"":138,""y"":310,""width"":1277,""height"":231}","{""label"":""info""}"
inv-0064.jpg,281183,"{}",4,0,"{""name"":""rect"",""x"":89,""y"":297,""width"":813,""height"":50}","{""label"":""doc_id""}"
inv-0064.jpg,281183,"{}",4,1,"{""name"":""rect"",""x"":89,""y"":384,""width"":1347,""height"":255}","{""label"":""info""}"
inv-0064.jpg,281183,"{}",4,2,"{""name"":""rect"",""x"":990,""y"":886,""width"":444,""height"":104}","{""label"":""total""}"
inv-0064.jpg,281183,"{}",4,3,"{""name"":""rect"",""x"":93,""y"":984,""width"":813,""height"":81}","{""label"":""verif""}"
inv-0065.jpg,275403,"{}",3,0,"{""name"":""rect"",""x"":157,""y"":393,""width"":730,""height"":59}","{""label"":""doc_id""}"
inv-0065.jpg,275403,"{}",3,1,"{""name"":""rect"",""x"":151,""y"":480,""width"":1323,""height"":310}","{""label"":""info""}"
inv-0065.jpg,275403,"{}",3,2,"{""name"":""rect"",""x"":151,""y"":1153,""width"":898,""height"":79}","{""label"":""verif""}"
inv-0066.jpg,367220,"{}",4,0,"{""name"":""rect"",""x"":110,""y"":371,""width"":904,""height"":53}","{""label"":""doc_id""}"
inv-0066.jpg,367220,"{}",4,1,"{""name"":""rect"",""x"":102,""y"":469,""width"":1494,""height"":410}","{""label"":""info""}"
inv-0066.jpg,367220,"{}",4,2,"{""name"":""rect"",""x"":984,""y"":972,""width"":456,""height"":117}","{""label"":""total""}"
inv-0066.jpg,367220,"{}",4,3,"{""name"":""rect"",""x"":104,""y"":1088,""width"":1139,""height"":79}","{""label"":""verif""}"
inv-0067.jpg,257603,"{}",4,0,"{""name"":""rect"",""x"":87,""y"":274,""width"":713,""height"":76}","{""label"":""doc_id""}"
inv-0067.jpg,257603,"{}",4,1,"{""name"":""rect"",""x"":77,""y"":410,""width"":1469,""height"":189}","{""label"":""info""}"
inv-0067.jpg,257603,"{}",4,2,"{""name"":""rect"",""x"":1221,""y"":697,""width"":312,""height"":68}","{""label"":""total""}"
inv-0067.jpg,257603,"{}",4,3,"{""name"":""rect"",""x"":83,""y"":758,""width"":766,""height"":76}","{""label"":""verif""}"
inv-0068.jpg,290426,"{}",4,0,"{""name"":""rect"",""x"":104,""y"":350,""width"":839,""height"":62}","{""label"":""doc_id""}"
inv-0068.jpg,290426,"{}",4,1,"{""name"":""rect"",""x"":93,""y"":444,""width"":1340,""height"":223}","{""label"":""info""}"
inv-0068.jpg,290426,"{}",4,2,"{""name"":""rect"",""x"":990,""y"":843,""width"":459,""height"":102}","{""label"":""total""}"
inv-0068.jpg,290426,"{}",4,3,"{""name"":""rect"",""x"":108,""y"":951,""width"":1268,""height"":77}","{""label"":""verif""}"
inv-0069.jpg,455004,"{}",4,0,"{""name"":""rect"",""x"":78,""y"":1156,""width"":530,""height"":51}","{""label"":""doc_id""}"
inv-0069.jpg,455004,"{}",4,1,"{""name"":""rect"",""x"":66,""y"":1248,""width"":1413,""height"":225}","{""label"":""info""}"
inv-0069.jpg,455004,"{}",4,2,"{""name"":""rect"",""x"":1101,""y"":1659,""width"":477,""height"":100}","{""label"":""total""}"
inv-0069.jpg,455004,"{}",4,3,"{""name"":""rect"",""x"":68,""y"":1748,""width"":764,""height"":78}","{""label"":""verif""}"
inv-0070.jpg,353546,"{}",4,0,"{""name"":""rect"",""x"":114,""y"":356,""width"":731,""height"":49}","{""label"":""doc_id""}"
inv-0070.jpg,353546,"{}",4,1,"{""name"":""rect"",""x"":112,""y"":524,""width"":1488,""height"":208}","{""label"":""info""}"
inv-0070.jpg,353546,"{}",4,2,"{""name"":""rect"",""x"":1212,""y"":1193,""width"":411,""height"":93}","{""label"":""total""}"
inv-0070.jpg,353546,"{}",4,3,"{""name"":""rect"",""x"":106,""y"":1272,""width"":920,""height"":72}","{""label"":""verif""}"
inv-0071.jpg,268300,"{}",4,0,"{""name"":""rect"",""x"":450,""y"":860,""width"":788,""height"":51}","{""label"":""doc_id""}"
inv-0071.jpg,268300,"{}",4,1,"{""name"":""rect"",""x"":191,""y"":941,""width"":1276,""height"":138}","{""label"":""info""}"
inv-0071.jpg,268300,"{}",4,2,"{""name"":""rect"",""x"":1094,""y"":1295,""width"":406,""height"":119}","{""label"":""total""}"
inv-0071.jpg,268300,"{}",4,3,"{""name"":""rect"",""x"":195,""y"":1448,""width"":1200,""height"":83}","{""label"":""verif""}"
inv-0072.jpg,261358,"{}",4,0,"{""name"":""rect"",""x"":96,""y"":336,""width"":790,""height"":55}","{""label"":""doc_id""}"
inv-0072.jpg,261358,"{}",4,1,"{""name"":""rect"",""x"":95,""y"":420,""width"":1338,""height"":208}","{""label"":""info""}"
inv-0072.jpg,261358,"{}",4,2,"{""name"":""rect"",""x"":992,""y"":711,""width"":444,""height"":108}","{""label"":""total""}"
inv-0072.jpg,261358,"{}",4,3,"{""name"":""rect"",""x"":91,""y"":813,""width"":1023,""height"":68}","{""label"":""verif""}"
inv-0073.jpg,291927,"{}",4,0,"{""name"":""rect"",""x"":157,""y"":327,""width"":796,""height"":53}","{""label"":""doc_id""}"
inv-0073.jpg,291927,"{}",4,1,"{""name"":""rect"",""x"":146,""y"":412,""width"":1253,""height"":270}","{""label"":""info""}"
inv-0073.jpg,291927,"{}",4,2,"{""name"":""rect"",""x"":1013,""y"":790,""width"":418,""height"":108}","{""label"":""total""}"
inv-0073.jpg,291927,"{}",4,3,"{""name"":""rect"",""x"":142,""y"":877,""width"":628,""height"":85}","{""label"":""verif""}"
inv-0074.jpg,410270,"{}",2,0,"{""name"":""rect"",""x"":238,""y"":185,""width"":887,""height"":110}","{""label"":""doc_id""}"
inv-0074.jpg,410270,"{}",2,1,"{""name"":""rect"",""x"":50,""y"":320,""width"":1555,""height"":467}","{""label"":""info""}"
inv-0075.jpg,266710,"{}",2,0,"{""name"":""rect"",""x"":96,""y"":123,""width"":646,""height"":81}","{""label"":""doc_id""}"
inv-0075.jpg,266710,"{}",2,1,"{""name"":""rect"",""x"":94,""y"":206,""width"":1050,""height"":260}","{""label"":""info""}"
inv-0076.jpg,262967,"{}",2,0,"{""name"":""rect"",""x"":51,""y"":134,""width"":615,""height"":76}","{""label"":""doc_id""}"
inv-0076.jpg,262967,"{}",2,1,"{""name"":""rect"",""x"":49,""y"":214,""width"":676,""height"":249}","{""label"":""info""}"
inv-0077.jpg,296170,"{}",2,0,"{""name"":""rect"",""x"":85,""y"":131,""width"":688,""height"":81}","{""label"":""doc_id""}"
inv-0077.jpg,296170,"{}",2,1,"{""name"":""rect"",""x"":83,""y"":216,""width"":792,""height"":255}","{""label"":""info""}"
inv-0078.jpg,227591,"{}",2,0,"{""name"":""rect"",""x"":146,""y"":116,""width"":582,""height"":75}","{""label"":""doc_id""}"
inv-0078.jpg,227591,"{}",2,1,"{""name"":""rect"",""x"":141,""y"":194,""width"":1016,""height"":257}","{""label"":""info""}"
inv-0079.jpg,439376,"{}",4,0,"{""name"":""rect"",""x"":75,""y"":539,""width"":849,""height"":52}","{""label"":""doc_id""}"
inv-0079.jpg,439376,"{}",4,1,"{""name"":""rect"",""x"":83,""y"":621,""width"":1446,""height"":205}","{""label"":""info""}"
inv-0079.jpg,439376,"{}",4,2,"{""name"":""rect"",""x"":1183,""y"":1276,""width"":379,""height"":89}","{""label"":""total""}"
inv-0079.jpg,439376,"{}",4,3,"{""name"":""rect"",""x"":85,""y"":1361,""width"":976,""height"":64}","{""label"":""verif""}"
inv-0080.jpg,298417,"{}",4,0,"{""name"":""rect"",""x"":81,""y"":356,""width"":835,""height"":57}","{""label"":""doc_id""}"
inv-0080.jpg,298417,"{}",4,1,"{""name"":""rect"",""x"":78,""y"":453,""width"":1305,""height"":210}","{""label"":""info""}"
inv-0080.jpg,298417,"{}",4,2,"{""name"":""rect"",""x"":956,""y"":795,""width"":468,""height"":106}","{""label"":""total""}"
inv-0080.jpg,298417,"{}",4,3,"{""name"":""rect"",""x"":80,""y"":901,""width"":689,""height"":80}","{""label"":""verif""}"
inv-0081.jpg,305599,"{}",2,0,"{""name"":""rect"",""x"":118,""y"":123,""width"":643,""height"":83}","{""label"":""doc_id""}"
inv-0081.jpg,305599,"{}",2,1,"{""name"":""rect"",""x"":114,""y"":206,""width"":794,""height"":262}","{""label"":""info""}"
inv-0082.jpg,357158,"{}",4,0,"{""name"":""rect"",""x"":102,""y"":317,""width"":809,""height"":50}","{""label"":""doc_id""}"
inv-0082.jpg,357158,"{}",4,1,"{""name"":""rect"",""x"":93,""y"":401,""width"":1262,""height"":264}","{""label"":""info""}"
inv-0082.jpg,357158,"{}",4,2,"{""name"":""rect"",""x"":1000,""y"":988,""width"":442,""height"":104}","{""label"":""total""}"
inv-0082.jpg,357158,"{}",4,3,"{""name"":""rect"",""x"":102,""y"":1085,""width"":895,""height"":71}","{""label"":""verif""}"
inv-0083.jpg,369171,"{}",2,0,"{""name"":""rect"",""x"":63,""y"":47,""width"":620,""height"":69}","{""label"":""doc_id""}"
inv-0083.jpg,369171,"{}",2,1,"{""name"":""rect"",""x"":66,""y"":155,""width"":941,""height"":261}","{""label"":""info""}"
inv-0084.jpg,244933,"{}",2,0,"{""name"":""rect"",""x"":53,""y"":82,""width"":533,""height"":60}","{""label"":""doc_id""}"
inv-0084.jpg,244933,"{}",2,1,"{""name"":""rect"",""x"":50,""y"":148,""width"":730,""height"":198}","{""label"":""info""}"
inv-0085.jpg,354824,"{}",2,0,"{""name"":""rect"",""x"":186,""y"":206,""width"":662,""height"":89}","{""label"":""doc_id""}"
inv-0085.jpg,354824,"{}",2,1,"{""name"":""rect"",""x"":53,""y"":302,""width"":1154,""height"":350}","{""label"":""info""}"
inv-0086.jpg,287383,"{}",2,0,"{""name"":""rect"",""x"":294,""y"":154,""width"":691,""height"":66}","{""label"":""doc_id""}"
inv-0086.jpg,287383,"{}",2,1,"{""name"":""rect"",""x"":281,""y"":227,""width"":1058,""height"":207}","{""label"":""info""}"
inv-0087.jpg,281845,"{}",2,0,"{""name"":""rect"",""x"":72,""y"":125,""width"":563,""height"":60}","{""label"":""doc_id""}"
inv-0087.jpg,281845,"{}",2,1,"{""name"":""rect"",""x"":69,""y"":184,""width"":536,""height"":187}","{""label"":""info""}"
inv-0088.jpg,496695,"{}",2,0,"{""name"":""rect"",""x"":57,""y"":9,""width"":462,""height"":56}","{""label"":""doc_id""}"
inv-0088.jpg,496695,"{}",2,1,"{""name"":""rect"",""x"":56,""y"":70,""width"":767,""height"":203}","{""label"":""info""}"
inv-0089.jpg,298340,"{}",2,0,"{""name"":""rect"",""x"":45,""y"":73,""width"":499,""height"":60}","{""label"":""doc_id""}"
inv-0089.jpg,298340,"{}",2,1,"{""name"":""rect"",""x"":46,""y"":137,""width"":912,""height"":222}","{""label"":""info""}"
inv-0090.jpg,267921,"{}",2,0,"{""name"":""rect"",""x"":45,""y"":58,""width"":497,""height"":59}","{""label"":""doc_id""}"
inv-0090.jpg,267921,"{}",2,1,"{""name"":""rect"",""x"":47,""y"":124,""width"":913,""height"":221}","{""label"":""info""}"
inv-0091.jpg,244933,"{}",2,0,"{""name"":""rect"",""x"":51,""y"":81,""width"":537,""height"":62}","{""label"":""doc_id""}"
inv-0091.jpg,244933,"{}",2,1,"{""name"":""rect"",""x"":49,""y"":144,""width"":733,""height"":202}","{""label"":""info""}"
inv-0092.jpg,245386,"{}",2,0,"{""name"":""rect"",""x"":59,""y"":83,""width"":483,""height"":60}","{""label"":""doc_id""}"
inv-0092.jpg,245386,"{}",2,1,"{""name"":""rect"",""x"":57,""y"":146,""width"":530,""height"":199}","{""label"":""info""}"
inv-0093.jpg,380236,"{}",2,0,"{""name"":""rect"",""x"":17,""y"":48,""width"":491,""height"":62}","{""label"":""doc_id""}"
inv-0093.jpg,380236,"{}",2,1,"{""name"":""rect"",""x"":14,""y"":142,""width"":1056,""height"":439}","{""label"":""info""}"
inv-0094.jpg,532048,"{}",2,0,"{""name"":""rect"",""x"":70,""y"":89,""width"":483,""height"":63}","{""label"":""doc_id""}"
inv-0094.jpg,532048,"{}",2,1,"{""name"":""rect"",""x"":67,""y"":154,""width"":532,""height"":201}","{""label"":""info""}"
inv-0095.jpg,881446,"{}",2,0,"{""name"":""rect"",""x"":209,""y"":150,""width"":664,""height"":80}","{""label"":""doc_id""}"
inv-0095.jpg,881446,"{}",2,1,"{""name"":""rect"",""x"":59,""y"":242,""width"":1172,""height"":365}","{""label"":""info""}"
inv-0096.jpg,764758,"{}",2,0,"{""name"":""rect"",""x"":215,""y"":154,""width"":666,""height"":75}","{""label"":""doc_id""}"
inv-0096.jpg,764758,"{}",2,1,"{""name"":""rect"",""x"":71,""y"":249,""width"":1169,""height"":358}","{""label"":""info""}"
inv-0097.jpg,246395,"{}",2,0,"{""name"":""rect"",""x"":66,""y"":96,""width"":494,""height"":55}","{""label"":""doc_id""}"
inv-0097.jpg,246395,"{}",2,1,"{""name"":""rect"",""x"":56,""y"":157,""width"":806,""height"":181}","{""label"":""info""}"
inv-0098.jpg,266757,"{}",2,0,"{""name"":""rect"",""x"":53,""y"":71,""width"":490,""height"":57}","{""label"":""doc_id""}"
inv-0098.jpg,266757,"{}",2,1,"{""name"":""rect"",""x"":51,""y"":133,""width"":956,""height"":224}","{""label"":""info""}"
inv-0099.jpg,243501,"{}",2,0,"{""name"":""rect"",""x"":62,""y"":87,""width"":611,""height"":56}","{""label"":""doc_id""}"
inv-0099.jpg,243501,"{}",2,1,"{""name"":""rect"",""x"":60,""y"":149,""width"":950,""height"":184}","{""label"":""info""}"
inv-0100.jpg,267157,"{}",2,0,"{""name"":""rect"",""x"":54,""y"":66,""width"":493,""height"":58}","{""label"":""doc_id""}"
inv-0100.jpg,267157,"{}",2,1,"{""name"":""rect"",""x"":49,""y"":129,""width"":959,""height"":225}","{""label"":""info""}"
inv-0101.jpg,266690,"{}",2,0,"{""name"":""rect"",""x"":52,""y"":78,""width"":496,""height"":58}","{""label"":""doc_id""}"
inv-0101.jpg,266690,"{}",2,1,"{""name"":""rect"",""x"":53,""y"":141,""width"":956,""height"":223}","{""label"":""info""}"
inv-0102.jpg,278465,"{}",2,0,"{""name"":""rect"",""x"":49,""y"":45,""width"":496,""height"":58}","{""label"":""doc_id""}"
inv-0102.jpg,278465,"{}",2,1,"{""name"":""rect"",""x"":47,""y"":106,""width"":912,""height"":226}","{""label"":""info""}"
inv-0103.jpg,705806,"{}",4,0,"{""name"":""rect"",""x"":78,""y"":232,""width"":644,""height"":45}","{""label"":""doc_id""}"
inv-0103.jpg,705806,"{}",4,1,"{""name"":""rect"",""x"":70,""y"":297,""width"":977,""height"":222}","{""label"":""info""}"
inv-0103.jpg,705806,"{}",4,2,"{""name"":""rect"",""x"":744,""y"":696,""width"":325,""height"":74}","{""label"":""total""}"
inv-0103.jpg,705806,"{}",4,3,"{""name"":""rect"",""x"":70,""y"":772,""width"":619,""height"":57}","{""label"":""verif""}"
inv-0104.jpg,800342,"{}",4,0,"{""name"":""rect"",""x"":67,""y"":395,""width"":597,""height"":40}","{""label"":""doc_id""}"
inv-0104.jpg,800342,"{}",4,1,"{""name"":""rect"",""x"":57,""y"":462,""width"":1119,""height"":241}","{""label"":""info""}"
inv-0104.jpg,800342,"{}",4,2,"{""name"":""rect"",""x"":849,""y"":790,""width"":334,""height"":82}","{""label"":""total""}"
inv-0104.jpg,800342,"{}",4,3,"{""name"":""rect"",""x"":58,""y"":858,""width"":516,""height"":65}","{""label"":""verif""}"
inv-0105.jpg,850838,"{}",4,0,"{""name"":""rect"",""x"":82,""y"":220,""width"":625,""height"":47}","{""label"":""doc_id""}"
inv-0105.jpg,850838,"{}",4,1,"{""name"":""rect"",""x"":78,""y"":284,""width"":815,""height"":213}","{""label"":""info""}"
inv-0105.jpg,850838,"{}",4,2,"{""name"":""rect"",""x"":622,""y"":1055,""width"":288,""height"":75}","{""label"":""total""}"
inv-0105.jpg,850838,"{}",4,3,"{""name"":""rect"",""x"":75,""y"":1129,""width"":626,""height"":54}","{""label"":""verif""}"
inv-0106.jpg,579556,"{}",4,0,"{""name"":""rect"",""x"":139,""y"":432,""width"":658,""height"":57}","{""label"":""doc_id""}"
inv-0106.jpg,579556,"{}",4,1,"{""name"":""rect"",""x"":134,""y"":506,""width"":990,""height"":203}","{""label"":""info""}"
inv-0106.jpg,579556,"{}",4,2,"{""name"":""rect"",""x"":810,""y"":956,""width"":330,""height"":92}","{""label"":""total""}"
inv-0106.jpg,579556,"{}",4,3,"{""name"":""rect"",""x"":132,""y"":1026,""width"":597,""height"":70}","{""label"":""verif""}"
inv-0107.jpg,676042,"{}",4,0,"{""name"":""rect"",""x"":92,""y"":195,""width"":557,""height"":54}","{""label"":""doc_id""}"
inv-0107.jpg,676042,"{}",4,1,"{""name"":""rect"",""x"":81,""y"":261,""width"":1118,""height"":185}","{""label"":""info""}"
inv-0107.jpg,676042,"{}",4,2,"{""name"":""rect"",""x"":915,""y"":581,""width"":280,""height"":72}","{""label"":""total""}"
inv-0107.jpg,676042,"{}",4,3,"{""name"":""rect"",""x"":78,""y"":626,""width"":724,""height"":65}","{""label"":""verif""}"
inv-0108.jpg,942348,"{}",4,0,"{""name"":""rect"",""x"":54,""y"":260,""width"":614,""height"":47}","{""label"":""doc_id""}"
inv-0108.jpg,942348,"{}",4,1,"{""name"":""rect"",""x"":50,""y"":328,""width"":984,""height"":358}","{""label"":""info""}"
inv-0108.jpg,942348,"{}",4,2,"{""name"":""rect"",""x"":707,""y"":822,""width"":327,""height"":88}","{""label"":""total""}"
inv-0108.jpg,942348,"{}",4,3,"{""name"":""rect"",""x"":50,""y"":899,""width"":506,""height"":60}","{""label"":""verif""}"
inv-0109.jpg,850838,"{}",4,0,"{""name"":""rect"",""x"":84,""y"":224,""width"":628,""height"":37}","{""label"":""doc_id""}"
inv-0109.jpg,850838,"{}",4,1,"{""name"":""rect"",""x"":80,""y"":281,""width"":810,""height"":219}","{""label"":""info""}"
inv-0109.jpg,850838,"{}",4,2,"{""name"":""rect"",""x"":622,""y"":1058,""width"":287,""height"":70}","{""label"":""total""}"
inv-0109.jpg,850838,"{}",4,3,"{""name"":""rect"",""x"":74,""y"":1128,""width"":628,""height"":47}","{""label"":""verif""}"
inv-0110.jpg,705806,"{}",4,0,"{""name"":""rect"",""x"":78,""y"":232,""width"":645,""height"":41}","{""label"":""doc_id""}"
inv-0110.jpg,705806,"{}",4,1,"{""name"":""rect"",""x"":70,""y"":300,""width"":976,""height"":219}","{""label"":""info""}"
inv-0110.jpg,705806,"{}",4,2,"{""name"":""rect"",""x"":740,""y"":696,""width"":328,""height"":75}","{""label"":""total""}"
inv-0110.jpg,705806,"{}",4,3,"{""name"":""rect"",""x"":71,""y"":768,""width"":612,""height"":57}","{""label"":""verif""}"
inv-0111.jpg,491400,"{}",4,0,"{""name"":""rect"",""x"":72,""y"":268,""width"":685,""height"":40}","{""label"":""doc_id""}"
inv-0111.jpg,491400,"{}",4,1,"{""name"":""rect"",""x"":68,""y"":332,""width"":1010,""height"":150}","{""label"":""info""}"
inv-0111.jpg,491400,"{}",4,2,"{""name"":""rect"",""x"":756,""y"":566,""width"":318,""height"":74}","{""label"":""total""}"
inv-0111.jpg,491400,"{}",4,3,"{""name"":""rect"",""x"":69,""y"":639,""width"":834,""height"":62}","{""label"":""verif""}"
inv-0112.jpg,800342,"{}",4,0,"{""name"":""rect"",""x"":68,""y"":393,""width"":589,""height"":45}","{""label"":""doc_id""}"
inv-0112.jpg,800342,"{}",4,1,"{""name"":""rect"",""x"":60,""y"":464,""width"":1116,""height"":244}","{""label"":""info""}"
inv-0112.jpg,800342,"{}",4,2,"{""name"":""rect"",""x"":852,""y"":790,""width"":330,""height"":78}","{""label"":""total""}"
inv-0112.jpg,800342,"{}",4,3,"{""name"":""rect"",""x"":62,""y"":859,""width"":507,""height"":64}","{""label"":""verif""}"
inv-0113.jpg,691498,"{}",4,0,"{""name"":""rect"",""x"":75,""y"":368,""width"":568,""height"":38}","{""label"":""doc_id""}"
inv-0113.jpg,691498,"{}",4,1,"{""name"":""rect"",""x"":71,""y"":436,""width"":1082,""height"":254}","{""label"":""info""}"
inv-0113.jpg,691498,"{}",4,2,"{""name"":""rect"",""x"":856,""y"":801,""width"":332,""height"":84}","{""label"":""total""}"
inv-0113.jpg,691498,"{}",4,3,"{""name"":""rect"",""x"":72,""y"":879,""width"":585,""height"":57}","{""label"":""verif""}"
inv-0114.jpg,648754,"{}",4,0,"{""name"":""rect"",""x"":111,""y"":391,""width"":521,""height"":47}","{""label"":""doc_id""}"
inv-0114.jpg,648754,"{}",4,1,"{""name"":""rect"",""x"":107,""y"":491,""width"":1060,""height"":249}","{""label"":""info""}"
inv-0114.jpg,648754,"{}",4,2,"{""name"":""rect"",""x"":888,""y"":871,""width"":318,""height"":78}","{""label"":""total""}"
inv-0114.jpg,648754,"{}",4,3,"{""name"":""rect"",""x"":114,""y"":942,""width"":466,""height"":55}","{""label"":""verif""}"
inv-0115.jpg,685070,"{}",4,0,"{""name"":""rect"",""x"":47,""y"":274,""width"":638,""height"":40}","{""label"":""doc_id""}"
inv-0115.jpg,685070,"{}",4,1,"{""name"":""rect"",""x"":48,""y"":335,""width"":985,""height"":194}","{""label"":""info""}"
inv-0115.jpg,685070,"{}",4,2,"{""name"":""rect"",""x"":715,""y"":655,""width"":347,""height"":88}","{""label"":""total""}"
inv-0115.jpg,685070,"{}",4,3,"{""name"":""rect"",""x"":58,""y"":742,""width"":472,""height"":65}","{""label"":""verif""}"
inv-0116.jpg,871932,"{}",4,0,"{""name"":""rect"",""x"":54,""y"":374,""width"":601,""height"":43}","{""label"":""doc_id""}"
inv-0116.jpg,871932,"{}",4,1,"{""name"":""rect"",""x"":58,""y"":437,""width"":1099,""height"":132}","{""label"":""info""}"
inv-0116.jpg,871932,"{}",4,2,"{""name"":""rect"",""x"":830,""y"":706,""width"":346,""height"":58}","{""label"":""total""}"
inv-0116.jpg,871932,"{}",4,3,"{""name"":""rect"",""x"":57,""y"":757,""width"":605,""height"":57}","{""label"":""verif""}"
